transaction_id,date,amount,currency,sender_account_id,sender_name,receiver_account_id,receiver_name,description,transaction_type
A758DBC5-2BA,2000-10-04,838340.61,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
22E08A8E-781,2000-10-04,1197176.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Regulatory compliance fee,wire_transfer
CBD07012-0E8,2000-10-05,48500000.0,USD,ACC-SPE-001,LJM Cayman L.P.,ACC-SPE-004,JEDI Partners L.P.,Partnership capital transfer,wire_transfer
A3E4651B-77E,2000-10-05,1033359.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Pipeline maintenance services,wire_transfer
F634AA1C-584,2000-10-06,1968944.91,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Gas supply contract payment,wire_transfer
82E51DAC-609,2000-10-06,1319637.39,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Gas supply contract payment,wire_transfer
787DB1AC-3D1,2000-10-06,1887849.25,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Regulatory compliance fee,wire_transfer
4027CD4B-83C,2000-10-06,984387.63,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Fuel supply agreement,wire_transfer
DBB4ECDD-572,2000-10-07,891594.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
41286308-7C8,2000-10-08,1061334.53,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Natural gas procurement,wire_transfer
1BF9EAC1-99D,2000-10-08,1357056.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Regulatory compliance fee,wire_transfer
BE7153CB-4A1,2000-10-08,1671860.41,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Natural gas procurement,wire_transfer
E03C1C92-7B0,2000-10-08,1855172.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Natural gas procurement,wire_transfer
4FF48A3D-652,2000-10-08,1021995.26,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
C470A9D1-838,2000-10-09,844257.58,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
BCA49157-F0B,2000-10-09,653501.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Gas supply contract payment,wire_transfer
1D662C32-7DA,2000-10-09,1346663.54,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Interconnection fee,wire_transfer
AFDC12E1-5AD,2000-10-09,28285.16,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
32F20470-39E,2000-10-10,1160083.52,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
2FD16BAC-7B8,2000-10-10,330896.88,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Power purchase agreement,wire_transfer
F3D043A5-7F3,2000-10-11,1604819.04,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
6B114FF0-995,2000-10-12,1104818.76,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
F58964D3-545,2000-10-13,670772.63,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
619C5A6C-066,2000-10-13,1224786.17,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
AF49A072-0D3,2000-10-15,393165.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Interconnection fee,wire_transfer
BDAA2EBE-F01,2000-10-15,117714.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Natural gas procurement,wire_transfer
054D9F03-B5C,2000-10-15,1987032.05,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Power purchase agreement,wire_transfer
A332B03D-67E,2000-10-16,1374649.22,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
487A4234-0E8,2000-10-16,1994552.18,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
A8F8ECE9-21F,2000-10-17,47000000.0,USD,ACC-SPE-004,JEDI Partners L.P.,ACC-ENR-001,Enron Corp,Investment return distribution,wire_transfer
B6A16A2A-1DB,2000-10-17,504043.73,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
6E92895C-069,2000-10-18,852845.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,IT infrastructure services,wire_transfer
AA552E2C-1DC,2000-10-21,1323854.54,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Gas supply contract payment,wire_transfer
9964D80E-BD0,2000-10-21,428263.54,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
13F9C763-4B1,2000-10-22,1176173.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Energy trading settlement,wire_transfer
BB313411-46A,2000-10-23,1289553.74,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
CB2E8B33-B18,2000-10-24,1859005.4,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Energy trading settlement,wire_transfer
9327175C-26C,2000-10-25,1766271.41,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Balancing charge adjustment,wire_transfer
A0FC11EE-A47,2000-10-25,206500.99,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Equipment lease payment,wire_transfer
6BABD31D-799,2000-10-27,679204.47,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Fuel supply agreement,wire_transfer
130B5986-0DC,2000-10-27,1414492.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Capacity reservation charge,wire_transfer
6DB49493-6F4,2000-10-27,396897.32,USD,ACC-ENR-001,Enron Corp,ACC-SPE-007,Timberwolf LLC,Partnership distribution,wire_transfer
53752EF6-C02,2000-10-28,603743.06,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Pipeline maintenance services,wire_transfer
A4277E72-E9E,2000-10-28,1748134.64,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
173A9F84-E30,2000-10-29,1935848.54,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
BC9B0827-A88,2000-10-29,237797.88,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Gas supply contract payment,wire_transfer
8EA2589A-8B3,2000-10-30,1986789.33,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Regulatory compliance fee,wire_transfer
047AA6F5-9C2,2000-10-31,847532.36,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
1D9D1694-16C,2000-10-31,1944424.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Energy trading settlement,wire_transfer
CC2F85EE-A6F,2000-10-31,743618.01,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
2A7814A5-4F8,2000-11-02,948238.97,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
336ABFA7-489,2000-11-02,90256.32,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
51391C02-A4D,2000-11-02,1044136.63,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Natural gas procurement,wire_transfer
BA33C6A2-8AC,2000-11-02,1118692.92,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Transmission tariff payment,wire_transfer
C8B56102-128,2000-11-03,1388482.15,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
F1B71322-232,2000-11-03,10000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-001,LJM Cayman L.P.,Capital distribution,wire_transfer
443C307A-9D7,2000-11-04,1538824.32,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
D8CEB35B-D9E,2000-11-05,1096591.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Equipment lease payment,wire_transfer
C71705DC-347,2000-11-05,671112.26,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
213040C0-1E3,2000-11-06,899003.69,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Equipment lease payment,wire_transfer
876962E0-A75,2000-11-06,1343565.68,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
5E024346-523,2000-11-06,1117177.76,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
8DDA6C4F-36E,2000-11-07,149247.88,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
DDE58E08-05C,2000-11-07,374872.61,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
67CE4E85-234,2000-11-08,1036827.86,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
2AE891EF-1D4,2000-11-08,1066534.64,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,IT infrastructure services,wire_transfer
946089FA-90B,2000-11-09,217179.36,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Balancing charge adjustment,wire_transfer
13CD0411-7EB,2000-11-09,708780.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Gas supply contract payment,wire_transfer
4391E4C2-279,2000-11-10,1635011.49,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
C6B7F13D-285,2000-11-10,47249.68,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
2B43C070-A73,2000-11-13,1075255.11,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
EDC6272E-666,2000-11-14,1660402.7,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Interconnection fee,wire_transfer
77A8DC6D-D53,2000-11-15,577278.39,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Power purchase agreement,wire_transfer
D0D2FB85-16B,2000-11-15,869578.4,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Fuel supply agreement,wire_transfer
A4D663CA-EDB,2000-11-16,1763139.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Regulatory compliance fee,wire_transfer
5D9A8EBC-F28,2000-11-16,114207.38,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
FC817E6A-40D,2000-11-17,1321112.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Pipeline maintenance services,wire_transfer
47BA6785-936,2000-11-17,613429.97,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
9FD6FF25-D3D,2000-11-17,603800.5,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
E0FDEDE3-CF7,2000-11-18,1203526.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Power purchase agreement,wire_transfer
F2FF0849-3A0,2000-11-18,1645106.99,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
31264EAB-D4B,2000-11-18,1530813.49,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
5EB6B819-666,2000-11-19,209112.8,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
F3C01D96-C95,2000-11-19,1144000.79,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
DA8970B6-C80,2000-11-19,877313.59,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Capacity reservation charge,wire_transfer
B48B323F-789,2000-11-20,1438236.62,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
550426E9-C0D,2000-11-20,1516254.16,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
901396EC-CD8,2000-11-22,661431.81,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Interconnection fee,wire_transfer
185C29B4-786,2000-11-22,316846.59,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
7ACAEE84-805,2000-11-22,626306.74,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Interconnection fee,wire_transfer
949039B9-375,2000-11-23,1650862.75,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Pipeline maintenance services,wire_transfer
7DA4E6C9-4E5,2000-11-23,1836694.21,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Capacity reservation charge,wire_transfer
676D7808-CC4,2000-11-24,138773.72,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
27B70CCA-A7B,2000-11-24,1459802.14,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
4540FF0F-902,2000-11-25,881840.27,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Power purchase agreement,wire_transfer
E13AEF48-E90,2000-11-25,527980.39,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Transmission tariff payment,wire_transfer
5A4B559C-D5F,2000-11-25,1149146.21,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Quarterly service fee,wire_transfer
9D8DCD5B-F24,2000-11-26,797575.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Quarterly service fee,wire_transfer
B62E682F-357,2000-11-27,1810862.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Transmission tariff payment,wire_transfer
9BD8E4AD-46B,2000-11-27,455950.32,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Interconnection fee,wire_transfer
CB4C9D75-5BB,2000-11-28,1948044.55,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Quarterly service fee,wire_transfer
6ECE7A3E-567,2000-11-28,501835.6,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Fuel supply agreement,wire_transfer
1C53587B-DFD,2000-11-29,438114.43,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Energy trading settlement,wire_transfer
FD4E5F19-4FE,2000-11-29,421633.99,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
8519D1C6-95C,2000-12-01,1780555.51,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
F4B0F402-3DF,2000-12-01,195088.77,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
4B9DE7CC-09F,2000-12-01,867985.51,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
C0890BC2-656,2000-12-02,536396.19,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
FAD77D1E-EE4,2000-12-03,1292897.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Capacity reservation charge,wire_transfer
C59DF59B-14E,2000-12-03,1600750.29,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
F25C58B4-088,2000-12-04,985598.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Interconnection fee,wire_transfer
937C1AC4-5D6,2000-12-04,1915867.49,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Balancing charge adjustment,wire_transfer
B908CEB7-2AC,2000-12-05,1499110.21,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
C8AABB74-842,2000-12-05,1561293.95,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
CFC0BFFE-451,2000-12-05,1119408.06,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
151925AC-F1D,2000-12-06,1257106.99,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Equipment lease payment,wire_transfer
EB94588F-319,2000-12-06,1116142.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Capacity reservation charge,wire_transfer
0B561D6C-80B,2000-12-07,438982.24,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Regulatory compliance fee,wire_transfer
D138C356-DCE,2000-12-07,429604.93,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
A15B524A-AB0,2000-12-08,324371.49,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Power purchase agreement,wire_transfer
5A851374-77E,2000-12-08,561519.21,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Transmission tariff payment,wire_transfer
A11CC738-8F7,2000-12-08,1252093.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Capacity reservation charge,wire_transfer
DEA51867-89A,2000-12-09,1648487.27,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Energy trading settlement,wire_transfer
3D1C5125-F52,2000-12-12,473022.52,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
48F5221B-5C9,2000-12-13,1455016.03,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
7B9822EB-251,2000-12-14,1914622.78,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
23643ACB-C4B,2000-12-15,434177.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Pipeline maintenance services,wire_transfer
0B2205FE-A05,2000-12-16,1090729.51,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Quarterly service fee,wire_transfer
CCA9CBC2-1F9,2000-12-19,1553506.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Fuel supply agreement,wire_transfer
5D8BB966-9CC,2000-12-19,6000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-005,Southampton Place L.P.,Strategic advisory retainer,wire_transfer
3B90FBC9-A0A,2000-12-19,1628924.43,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
74D90EF6-913,2000-12-20,1055275.89,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
C64CDEF8-FA0,2000-12-20,395868.38,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
C5BCA6ED-EC3,2000-12-20,751933.99,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Equipment lease payment,wire_transfer
7080F308-9E7,2000-12-20,509269.03,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
FC1D0F66-E0E,2000-12-21,1594696.06,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
107F8961-C2F,2000-12-21,766958.25,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
A0DA5BE0-340,2000-12-21,1937113.26,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
9A276479-4BE,2000-12-22,1050105.86,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
7AF8FA8D-81D,2000-12-23,589631.26,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Quarterly service fee,wire_transfer
95F08D12-865,2000-12-23,1186179.79,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Interconnection fee,wire_transfer
601EB60C-E98,2000-12-23,94286.77,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
67E3701E-278,2000-12-24,14000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-003,Chewco Investments L.P.,Partnership distribution,wire_transfer
93DBC51D-4FC,2000-12-25,1863478.52,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Quarterly service fee,wire_transfer
AF4A8097-896,2000-12-25,1697117.96,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Energy trading settlement,wire_transfer
2085D73F-224,2000-12-25,1367312.71,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
B1F69BDC-9DE,2000-12-25,203755.0,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
7BD25D42-E42,2000-12-30,763087.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Fuel supply agreement,wire_transfer
FE358C90-AA4,2000-12-30,552614.0,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Gas supply contract payment,wire_transfer
286C03C7-B75,2000-12-30,413505.45,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Energy trading settlement,wire_transfer
4DB512A5-5FB,2000-12-31,1678650.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Fuel supply agreement,wire_transfer
CE16BB96-7D6,2000-12-31,356663.32,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
36293721-5EA,2001-01-01,767341.02,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Regulatory compliance fee,wire_transfer
B64CC4AA-33F,2001-01-01,927477.5,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
9F17E2B0-914,2001-01-01,1509048.93,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
E9277CBB-7CC,2001-01-02,126596.55,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
6A9E883C-944,2001-01-02,1519257.79,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
6F4B9C0A-1DA,2001-01-02,630217.05,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Equipment lease payment,wire_transfer
FE8C4EA4-608,2001-01-02,1330076.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Transmission tariff payment,wire_transfer
6459DDE1-716,2001-01-03,712459.52,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
2C14A612-647,2001-01-03,836217.35,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Capacity reservation charge,wire_transfer
3765EACE-AAC,2001-01-04,360439.73,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
69DCBCD2-D0C,2001-01-04,920902.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Equipment lease payment,wire_transfer
28C6E654-C36,2001-01-04,1093487.06,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
